time,TRADER_FUNDAMENTAL_00,TRADER_FUNDAMENTAL_01,TRADER_FUNDAMENTAL_02,TRADER_FUNDAMENTAL_03,TRADER_FUNDAMENTAL_04,TRADER_FUNDAMENTAL_05,TRADER_FUNDAMENTAL_06,TRADER_FUNDAMENTAL_07,TRADER_FUNDAMENTAL_08,TRADER_FUNDAMENTAL_09,TRADER_FUNDAMENTAL_10,TRADER_FUNDAMENTAL_11,TRADER_FUNDAMENTAL_12,TRADER_FUNDAMENTAL_13,TRADER_FUNDAMENTAL_14,TRADER_FUNDAMENTAL_15,TRADER_FUNDAMENTAL_16,TRADER_FUNDAMENTAL_17,TRADER_FUNDAMENTAL_18,TRADER_FUNDAMENTAL_19,TRADER_MAO_00,TRADER_MAO_01,TRADER_MAO_02,TRADER_MAO_03,TRADER_MAO_04,TRADER_MAO_05,TRADER_MAO_06,TRADER_MAO_07,TRADER_MAO_08,TRADER_MAO_09,TRADER_MAO_10,TRADER_MAO_11,TRADER_MAO_12,TRADER_MAO_13,TRADER_MAO_14,TRADER_MAO_15,TRADER_MAO_16,TRADER_MAO_17,TRADER_MAO_18,TRADER_MAO_19,TRADER_MAO_50,TRADER_MAO_51,TRADER_MAO_52,TRADER_MAO_53,TRADER_MAO_54,TRADER_MAO_55,TRADER_MAO_56,TRADER_MAO_57,TRADER_MAO_58,TRADER_MAO_59,TRADER_MAO_60,TRADER_MAO_61,TRADER_MAO_62,TRADER_MAO_63,TRADER_MAO_64,TRADER_MAO_65,TRADER_MAO_66,TRADER_MAO_67,TRADER_MAO_68,TRADER_MAO_69,TRADER_Q_LEARNING_00,TRADER_Q_LEARNING_01,TRADER_Q_LEARNING_02,TRADER_Q_LEARNING_03,TRADER_Q_LEARNING_04,TRADER_RANDOM_00,TRADER_RANDOM_01,TRADER_RANDOM_02,TRADER_RANDOM_03,TRADER_RANDOM_04,TRADER_RANDOM_05,TRADER_RANDOM_06,TRADER_RANDOM_07,TRADER_RANDOM_08,TRADER_RANDOM_09,TRADER_RANDOM_10,TRADER_RANDOM_11,TRADER_RANDOM_12,TRADER_RANDOM_13,TRADER_RANDOM_14,TRADER_RANDOM_15,TRADER_RANDOM_16,TRADER_RANDOM_17,TRADER_RANDOM_18,TRADER_RANDOM_19
3850,-82.713500,-204.391610,-35.194500,362.363490,-339.178520,-206.076380,1288.983420,-750.291490,198.860100,208.505830,176.644290,821.423700,738.561150,-98.271900,54.336120,-520.495030,212.061760,53.623830,-494.789990,-35.334880,-6.263620,11.370000,-1.611800,9.978800,-20.144090,-10.326990,-8.401660,1.877660,-8.799290,-10.376290,9.022550,-17.196010,9.373150,4.369860,-0.066830,-4.176320,-18.944350,-4.585400,17.491190,-21.774880,7.741730,-15.939980,-6.760350,-0.803350,2.003480,-8.452060,-8.083440,-5.687940,0.906820,7.148030,-5.563800,0.568020,-5.813870,-10.753880,0.000000,-3.912880,1.117350,1.851580,-13.630430,-6.411300,3711.087750,-2391.763180,-2228.283900,5218.167410,5.561230,-533.866430,-323.922260,-38.975200,-259.262480,-250.894970,-354.377390,-428.443680,-190.062140,36.694750,-512.927760,153.172570,-257.628210,-514.684260,90.325350,63.385230,-472.311530,-632.940190,-644.443210,-249.748470,-214.037430
3900,129.547850,34.978500,165.561020,359.224540,-28.176990,63.376950,684.754030,-163.805950,228.016840,356.697250,273.660430,595.740260,563.392490,100.526380,204.895240,-86.060610,309.491040,268.552210,-84.636220,225.463160,-3.633640,13.999980,2.404880,9.978800,-17.674090,-10.326990,-11.812830,1.877660,-6.329290,-12.846290,7.416910,-17.196010,9.373150,1.739880,-0.066830,-4.176320,-18.944350,-4.585400,12.231230,-21.774880,-0.148210,-13.310000,-6.760350,-3.433330,-3.256480,-8.452060,-5.453460,-5.687940,-1.723160,7.148030,-5.563800,3.248020,0.090960,-4.202090,0.000000,-3.912880,-4.142610,-0.778400,-7.078640,-18.220960,1407.124050,-1235.252210,-550.702600,1836.543510,-505.636690,-418.097920,-338.193860,-118.122280,-141.130010,-169.683200,-268.292240,-334.744860,-121.520550,-165.036500,-430.318100,-54.592190,-220.639100,-474.777610,-31.435020,-85.228750,-288.405430,-420.318920,-438.278900,-239.796800,-268.844730
3950,370.668390,298.169230,343.434200,359.314540,268.017130,358.176950,50.972040,447.995640,278.603440,526.200800,364.074290,380.205520,393.616800,306.195640,359.844920,361.474530,411.421040,497.695780,352.714800,488.652230,-0.763640,16.609560,0.315940,7.529630,-19.682430,-10.326990,-18.155180,1.877660,-8.337630,-10.837950,9.598470,-21.846010,4.588210,-5.449410,-2.526830,-8.346310,-18.944350,-4.585400,1.799820,-25.174880,-8.188210,-10.630000,-6.760350,-6.113330,-8.616480,-8.452060,-2.773460,-5.687940,-4.403160,7.148030,-5.563800,3.688270,-6.460830,-7.537500,0.000000,-3.912880,-9.502610,-3.458400,-10.414050,-5.117380,-1032.011090,-93.364220,1208.501210,-1665.702890,-1065.912610,-271.103070,-320.583200,-244.439430,-22.552920,-88.543810,-169.981450,-239.742840,-41.912370,-355.514320,-335.322650,-251.910810,-171.642820,-450.846530,-121.235230,-262.983740,-82.882880,-226.742140,-216.683940,-216.372340,-314.430690
4000,411.702140,349.658330,366.224450,363.302840,316.974470,406.542440,-57.887560,549.105710,290.340900,546.658840,391.750530,349.217170,370.218550,348.566840,378.431220,443.429050,435.154490,523.749370,434.235330,539.828360,-0.763640,16.609560,-11.493720,7.089380,-18.637960,-10.326990,-17.221660,1.877660,-7.293160,-11.882420,11.434650,-22.286260,4.147960,-6.329910,-2.967080,-8.786560,-20.696240,-4.585400,0.479070,-25.615130,-9.508960,-10.189750,-6.760350,-6.553580,-9.496980,-8.452060,-2.333210,-5.687940,-4.843410,7.148030,-5.563800,3.298490,-3.125420,-3.834290,0.000000,-3.912880,-10.383110,-3.898650,-6.710840,-11.788200,-1449.832710,92.333220,1501.614850,-2256.796570,-1179.552690,-248.659370,-325.924980,-263.376890,-7.053330,-61.576880,-157.526860,-230.297230,-29.442610,-376.305560,-326.972470,-261.133490,-173.272650,-450.867580,-153.506240,-269.881250,-53.925390,-200.052480,-189.438230,-205.339970,-309.409840
4050,376.334100,317.510080,349.518930,367.645570,284.717390,363.130080,46.731140,470.357600,285.266460,525.333830,372.036440,387.105320,405.887610,335.044450,362.533060,384.019970,426.018700,493.057740,370.867620,501.715650,-0.763640,16.609560,1.609860,7.479160,-12.733130,-10.326990,-20.553050,1.877660,-1.388330,-17.787250,15.217530,-21.896480,4.537740,-5.550350,-2.577300,-8.396780,-20.306460,-4.585400,1.648410,-25.225350,-8.339620,-10.579530,-6.760350,-6.163800,-8.717420,-8.452060,-2.722990,-5.687940,-4.453630,7.148030,-5.563800,-4.114000,-6.828630,-3.117270,0.000000,-3.912880,-9.603550,-3.508870,-5.993820,-4.381780,-1094.595220,-70.754580,1244.063280,-1755.603520,-1082.419350,-267.159850,-331.973540,-236.560530,-39.031830,-83.058900,-148.583580,-276.026010,-46.813990,-370.413010,-345.789950,-249.674440,-178.078660,-457.488850,-141.520290,-258.012520,-89.579130,-243.426180,-231.990590,-201.934030,-301.723820
4100,-335.186560,-383.780690,-90.090000,269.774860,-452.483580,-501.980780,1898.211830,-1195.452180,76.497070,149.388680,136.139710,946.009420,792.566460,-255.956880,-24.825780,-830.483400,122.608550,-38.414550,-902.793990,-181.395680,-0.763640,16.609560,-5.060960,8.811400,-19.284920,-10.326990,-8.361660,-5.349920,-7.940120,-11.235460,16.038410,-14.483990,11.950230,9.274630,4.835190,-0.984290,-17.271070,-4.585400,23.885880,-17.812860,13.897850,-17.992020,-6.760350,1.248690,6.107560,-8.452060,-10.135480,-5.687940,2.958860,4.983070,-5.563800,3.148020,-7.545650,-2.902920,0.000000,-3.912880,5.221430,3.903620,-5.659470,-2.947740,5705.409490,-3157.472630,-3695.230750,7901.597590,583.379240,-529.295980,-312.485510,61.346680,-416.565810,-334.400930,-463.791680,-476.108120,-222.350080,122.879170,-623.324680,200.298950,-309.433400,-569.813270,153.105800,124.707880,-711.587830,-814.169490,-803.299400,-262.544040,-252.203600
4150,400.002250,306.490050,353.167120,377.652930,263.289860,361.463090,73.725650,447.319800,291.035650,515.707020,369.595320,400.447920,424.760140,342.643450,362.461280,379.679500,426.763180,480.379030,358.013210,491.054520,-0.763640,13.289560,2.345460,6.448610,-21.484090,-9.071510,-17.799820,1.912100,-10.151310,-14.570870,6.702430,-29.899190,1.878670,-7.414170,-4.835520,-16.964900,-17.271070,-4.585400,-1.947150,-32.812580,-7.888210,-10.730000,-6.760350,-6.013330,-8.416480,-8.452060,-2.873460,-5.687940,-4.303160,6.594920,-5.563800,0.678020,-7.880000,-0.970520,0.000000,-3.912880,-9.302610,-3.358400,-4.693270,-2.279040,-1027.911550,-172.465840,1202.711420,-1519.135690,-1139.817940,-257.282830,-326.037810,-245.009750,-4.919450,-98.994890,-129.532950,-302.066570,-55.811200,-372.594220,-337.945700,-248.206520,-128.333440,-477.135670,-154.913250,-266.089570,-120.100310,-245.777330,-285.946310,-216.724730,-276.630390
4200,161.003150,80.238350,218.291040,331.799270,41.600070,82.267060,704.025690,-111.017700,210.867860,404.841270,297.428360,565.098510,539.158140,160.400150,227.515000,-26.866100,310.735710,318.005620,-86.949440,273.994520,-0.763640,15.759560,3.942610,8.918610,-24.483580,-4.214170,-17.799820,-0.557900,-11.809940,-9.570360,14.560410,-24.959190,6.818670,-0.004170,0.104480,-12.024900,-17.271070,-4.585400,7.932850,-27.872580,-0.478210,-13.200000,-6.760350,-3.543330,-3.476480,-8.452060,-5.343460,-5.687940,-1.833160,6.594920,-5.563800,2.686360,-8.846200,-6.302420,0.000000,-3.912880,-4.362610,-0.888400,-7.359220,-0.346640,1274.557300,-1189.559580,-488.163740,1656.336040,-551.217720,-359.844550,-360.134480,-138.528220,-153.105590,-179.669900,-237.979190,-345.282650,-101.817940,-217.882490,-421.104810,-109.468380,-186.614860,-504.728670,-43.193760,-154.300290,-320.765950,-441.868520,-466.463520,-223.836080,-270.690500
4250,371.229300,247.014070,341.806300,372.254410,229.340060,301.386140,193.982990,352.441290,286.376440,509.581270,345.254290,442.266610,461.157150,314.932380,336.983450,306.518340,407.696030,466.745520,298.389910,453.838440,-0.763640,13.751220,4.276960,6.910270,-25.200600,-3.545470,-17.799820,1.450440,-12.526960,-8.853340,16.619890,-28.975870,2.801990,-6.029190,-3.912200,-16.041580,-17.271070,-4.585400,-0.100510,-31.889260,-6.503230,-11.191660,-6.760350,-5.551670,-7.493160,-8.452060,-3.335120,-5.687940,-3.841500,6.594920,-5.563800,1.641890,-6.180250,-1.602920,0.000000,-3.912880,-8.379290,-2.896740,-5.009470,-5.678540,-734.500390,-317.655800,925.953650,-880.790090,-1047.014160,-272.482320,-328.355640,-214.682850,-52.752860,-132.678410,-150.257350,-302.174290,-78.969600,-341.088930,-366.059380,-217.473470,-138.459470,-486.126220,-165.523930,-261.842410,-170.290910,-304.801560,-322.344740,-208.683100,-260.856540
4300,268.551510,166.090440,284.006240,354.400120,117.469520,177.490600,465.620840,114.680890,255.050830,471.472730,335.738880,505.932100,510.690510,233.764990,286.294680,133.217930,356.698930,395.349950,101.114480,364.651540,-0.763640,14.795690,5.243160,7.954740,-25.534950,-1.613070,-18.698160,0.405970,-12.861310,-8.518990,15.832750,-26.886930,4.890930,-2.895780,-1.823260,-13.952640,-17.271070,-4.585400,4.077370,-29.800320,-3.369820,-12.236130,-6.760350,-4.507200,-5.404220,-8.452060,-4.379590,-5.687940,-2.797030,6.594920,-5.563800,-4.262940,-8.530000,-2.574520,0.000000,-3.912880,-6.290350,-1.852270,-5.495270,-0.979040,246.751180,-771.242190,192.069650,449.715840,-770.214900,-320.778310,-348.342370,-178.079330,-115.902910,-169.830730,-196.411590,-325.364720,-79.746900,-277.638160,-392.575610,-152.975990,-171.662220,-502.028430,-101.219220,-185.911710,-253.978960,-387.982110,-397.855900,-222.795490,-276.936880
4350,-331.261150,-300.652250,-73.313030,220.744050,-349.269790,-394.029920,2007.997600,-1267.830600,-7.900080,214.804070,219.602280,811.667880,690.030650,-168.373880,-84.171270,-874.422010,55.041820,-38.352960,-1047.510180,-150.517190,-0.763640,20.700520,2.577210,13.859570,-26.501150,-6.944970,-19.676440,-5.498860,-13.827510,-7.552790,4.715930,-15.077270,16.700590,14.818710,9.986400,-2.142980,-17.271070,-4.585400,27.696690,-17.990660,14.344670,-18.140960,-6.760350,1.397630,6.405440,-8.452060,-10.284420,-5.687940,3.107800,6.594920,-5.563800,2.288850,-8.044200,4.560880,0.000000,-3.912880,5.519310,4.052560,-1.927570,-1.950640,6506.806440,-3453.237280,-4033.584860,7874.482160,801.211130,-604.562650,-446.202340,61.381190,-418.236610,-283.127890,-558.286880,-504.819290,-164.571350,38.953140,-576.274070,142.337910,-300.956470,-552.054350,179.658960,91.377170,-676.618960,-852.265340,-825.238200,-211.964410,-303.142870
4400,338.678490,227.036400,333.389680,388.017530,162.766390,238.288240,302.046640,283.895710,274.964490,506.791160,355.459690,467.926460,498.617560,288.631210,342.594390,248.640590,396.685850,454.980460,230.969700,436.725450,-0.763640,14.148730,4.926960,7.307780,-23.835200,-2.245470,-23.460860,1.052930,-11.161560,-10.218740,15.664610,-28.180850,3.597010,-4.836660,-3.117180,-15.246560,-17.271070,-4.585400,1.489530,-31.094240,-5.310700,-11.589170,-6.760350,-5.154160,-6.698140,-8.452060,-3.732630,-5.687940,-3.443990,6.594920,-5.563800,-1.046560,-11.611900,0.012060,0.000000,-3.912880,-7.584270,-2.499230,-4.201980,5.184760,-524.915050,-453.224070,688.002650,-346.741040,-961.388760,-302.161260,-323.446810,-187.357610,-108.021080,-168.163070,-170.155090,-293.966020,-76.974760,-311.399500,-376.652920,-192.736400,-167.127780,-515.670730,-130.287250,-225.011090,-219.648210,-348.747240,-348.985030,-206.557510,-304.834550
4450,23.210050,-30.817710,134.478260,298.286490,-68.894700,-69.420300,1198.161100,-515.630560,96.909420,354.980190,290.212320,623.763480,589.798310,73.301230,152.081890,-327.358640,233.559100,223.102880,-425.477840,156.345890,-0.763640,17.484140,4.441160,10.643190,-26.184950,-3.217070,-23.460860,-2.282480,-13.511310,-7.868990,17.217530,-21.510030,10.267830,5.169570,3.553640,-12.613020,-17.271070,-4.585400,14.831170,-24.423420,4.695530,-14.924580,-6.760350,-1.818750,-0.027320,-8.452060,-7.068040,-5.687940,-0.108580,6.594920,-5.563800,2.656650,-9.337490,1.617700,0.000000,-3.912880,-0.913450,0.836180,-3.399160,0.635940,3123.376800,-2048.412780,-1748.514600,3808.975990,-47.421740,-450.745630,-404.182270,-56.369420,-278.753880,-226.589470,-394.914130,-416.258710,-125.951920,-126.691530,-478.723730,-36.420830,-225.813810,-505.814790,23.041220,-48.346280,-477.632120,-652.624640,-570.831940,-184.003770,-314.956120
4500,382.053760,268.225060,373.726130,404.501430,193.178380,281.088360,212.519790,381.944160,302.858620,535.348940,365.384670,449.683080,491.668900,319.303790,352.833990,317.148530,417.383650,490.919080,312.282260,475.403660,3.160520,13.780930,8.008860,8.674940,-25.699150,3.918330,-23.460860,1.420730,-13.025510,-8.354790,12.416310,-27.891790,2.861410,-11.188770,-6.085700,-18.743490,-17.271070,-4.585400,-1.614770,-33.948470,-6.414100,-11.221370,-6.760350,-5.521960,-7.433740,-8.452060,-3.364830,-5.687940,-3.811790,6.594920,-5.563800,3.373670,-10.140310,-0.563860,0.000000,-3.912880,-8.319870,-2.867030,-4.489940,2.241580,-982.938610,-253.914150,984.018670,-781.666350,-1064.588140,-291.791280,-337.796810,-198.315530,-118.539470,-156.738560,-153.393980,-302.307320,-82.714290,-319.008060,-368.597860,-220.506360,-176.481680,-512.704670,-137.491900,-240.122970,-195.977420,-318.484240,-351.519190,-202.886880,-315.852430
4550,459.106560,323.289880,418.260870,436.775340,252.903960,350.727530,19.703010,566.308130,346.732620,575.807800,376.573800,417.754950,474.884700,364.528110,404.175350,445.182020,460.179910,543.978560,464.388280,539.505080,3.160520,13.063910,5.734450,8.674940,-29.266850,-0.630490,-23.460860,5.319870,-16.593210,-4.787090,15.271730,-28.608810,4.617180,-16.991160,-8.805390,-20.894550,-19.402670,-4.585400,-4.175370,-36.099530,-8.565160,-10.504350,-6.760350,-6.238980,-8.867780,-8.452060,-2.647810,-5.687940,-4.528810,6.594920,-5.563800,3.708020,-9.049530,-2.400040,0.000000,-3.912880,-9.753910,-3.584050,-5.408030,0.060020,-1780.591870,109.502010,1522.581700,-1653.956120,-1272.991460,-255.507740,-315.442250,-240.326150,-100.802140,-149.315670,-101.582870,-281.131330,-93.111840,-350.640020,-363.067640,-269.647070,-176.303190,-510.655360,-177.099890,-281.348070,-143.394830,-250.495110,-316.909130,-210.296060,-338.324870
4600,491.880810,348.817220,441.942220,456.926640,278.284710,382.456340,-71.867860,648.263880,364.522320,591.499650,382.112500,399.176190,469.049100,384.654890,423.613820,503.557620,478.777760,572.062480,534.543450,571.684300,3.160520,12.729560,6.537270,8.674940,-26.992440,0.975150,-23.460860,5.988570,-14.318800,-7.061500,10.397530,-28.943160,4.282830,-18.662910,-9.808440,-21.897600,-19.737020,-4.585400,-5.847120,-37.102580,-9.568210,-10.748640,-6.760350,-6.573330,-9.536480,-8.452060,-2.313460,-7.513590,-4.863160,6.594920,-7.821780,4.674220,-8.131440,-6.182920,0.000000,-3.912880,-10.422610,-3.918400,-7.299470,-1.776160,-2153.419180,260.094800,1762.297070,-2062.384330,-1370.145010,-238.170920,-294.441810,-263.588380,-96.074410,-146.301020,-75.965060,-273.988840,-81.301730,-379.363220,-357.475220,-277.232280,-172.854230,-511.810970,-187.890380,-301.238420,-117.364770,-222.436220,-283.031080,-214.467110,-338.524200
4650,583.509500,422.386110,504.590030,492.258840,353.433910,466.705940,-345.876280,885.801910,432.888210,640.654790,402.031030,366.329190,452.766120,441.613490,474.881150,677.897960,535.060620,643.011390,725.415660,655.358050,3.160520,11.763360,5.446490,8.674940,-27.795260,-1.206410,-23.460860,7.920970,-15.121620,-6.258680,7.203670,-29.909360,3.316630,-23.493910,-12.707040,-24.796200,-20.703220,-4.585400,-10.678120,-40.001180,-12.466810,-8.816240,-6.760350,-7.539530,-11.468880,-8.452060,-1.347260,-6.547390,-5.829360,6.594920,-6.855580,2.008270,-6.240000,-7.003800,0.000000,-3.912880,-12.355010,-4.884600,-7.709910,-5.559040,-3198.495990,776.787170,2503.074060,-3224.051200,-1731.884220,-193.548390,-283.275570,-298.770230,-63.157960,-112.811490,-17.726440,-249.663530,-85.705250,-446.817800,-344.650090,-315.210970,-164.570620,-511.917820,-242.754350,-359.848450,-46.529350,-113.956860,-230.928070,-239.768480,-341.942450
4700,344.439390,232.044810,346.899260,414.724160,185.230940,233.237470,402.801540,235.758580,254.044980,520.338560,382.592590,454.506640,504.953000,302.690090,363.223170,207.109800,411.711320,463.405360,212.464630,437.249530,3.160520,14.429310,4.528400,8.674940,-26.704480,-3.042590,-23.460860,2.589070,-14.030840,-7.349460,2.429350,-27.243410,5.982580,-10.164160,-4.709190,-16.798350,-18.037270,-4.585400,2.651630,-32.003330,-4.468960,-14.148140,-6.760350,-4.873580,-6.136980,-8.452060,-4.013210,-9.213340,-3.163410,6.594920,-9.521530,4.358020,-5.829560,2.332180,0.000000,-3.912880,-7.023110,-2.218650,-3.041920,-6.379920,-339.491160,-650.068230,448.156430,-39.838000,-801.648380,-344.009330,-323.560990,-198.877510,-153.405220,-181.677400,-179.636380,-330.940210,-81.792780,-284.186450,-387.591460,-209.879070,-205.491510,-511.327020,-127.764200,-213.489100,-259.620520,-411.273710,-390.143200,-167.554370,-345.041780
4750,568.492860,412.599260,499.707780,507.434770,341.552990,425.837580,-272.010310,798.578820,422.305470,632.647230,420.024150,388.502290,476.443930,440.853540,482.996730,627.836880,533.222640,645.623640,665.941260,644.396770,3.160520,12.079560,2.636960,8.674940,-25.786390,-6.825470,-23.460860,7.288570,-13.112750,-8.267550,8.418430,-29.593160,3.632830,-21.912910,-11.758440,-23.847600,-20.387020,-4.585400,-9.097120,-39.052580,-11.518210,-9.448640,-6.760350,-7.223330,-10.836480,-8.452060,-1.663460,-6.863590,-5.513160,6.594920,-7.171780,3.872220,-10.497550,-5.525800,0.000000,-3.912880,-11.722610,-4.568400,-6.970910,2.956060,-2818.888430,640.170200,2305.701590,-2797.037700,-1775.322580,-203.550860,-321.036900,-292.180690,-81.202030,-130.338180,-54.323810,-265.066060,-96.179780,-433.541320,-359.350310,-330.767400,-173.245480,-544.232450,-222.160410,-339.764970,-87.715130,-166.430730,-269.024980,-216.211760,-365.018840
4800,531.743460,390.284790,470.520510,489.977740,317.260630,390.585480,-133.396330,682.442610,391.438420,602.670030,408.536910,410.232040,488.542630,420.533440,459.812530,543.263520,515.104200,609.925440,581.146230,609.976450,3.160520,12.565360,2.226520,8.674940,-23.894950,-7.646350,-22.829190,6.316970,-11.221310,-10.158990,10.060570,-29.107360,4.118630,-19.483910,-10.301040,-22.390200,-19.901220,-4.585400,-6.668120,-37.595180,-10.060810,-10.420240,-6.760350,-6.737530,-9.864880,-8.452060,-2.149260,-7.349390,-5.027360,6.594920,-7.657580,7.439920,-6.568560,-7.585280,0.000000,-3.912880,-10.751010,-4.082600,-8.000650,-4.901920,-2296.494170,389.787610,1932.101960,-2214.850130,-1637.190860,-228.001020,-331.910300,-290.754570,-95.814530,-141.496990,-80.395520,-282.965830,-94.536820,-414.656420,-367.887470,-299.323030,-181.588200,-531.700500,-205.206110,-321.019830,-137.233430,-231.812310,-287.061290,-200.714740,-373.322960
4850,858.691660,631.707580,714.287970,622.042530,527.822650,686.171990,-1226.530270,1542.531820,678.566250,739.679220,426.774200,346.304530,495.125570,599.919430,624.598940,1211.469930,684.557650,911.537970,1269.659730,937.439830,3.160520,8.997660,6.894510,8.674940,-23.484510,1.689630,-19.003980,13.452370,-10.810870,-10.569430,15.602890,-32.675060,0.550930,-37.322410,-21.004140,-33.093300,-23.468920,-4.585400,-24.506620,-48.298280,-20.763910,-3.284840,-6.760350,-10.305230,-17.000280,-8.452060,1.418440,-3.781690,-8.595060,6.594920,-4.089880,5.165510,-5.538820,-6.798140,0.000000,-3.912880,-17.886410,-7.650300,-7.607080,-6.961400,-5974.829470,2468.018020,4854.824830,-6329.209490,-3400.641210,11.725630,-325.017710,-472.962140,30.569920,-82.694460,139.612520,-165.803730,-128.936730,-663.428520,-349.778860,-467.029220,-114.998820,-569.482070,-342.137490,-524.125810,109.289650,143.931210,-101.387520,-298.709510,-401.250930
4900,660.075440,488.177890,566.771360,538.253800,394.307580,520.889630,-559.170260,1003.240880,503.997540,630.547930,427.288180,389.471400,500.559610,492.630830,513.552950,790.087160,573.367300,726.029490,830.927310,735.875920,3.160520,11.272070,2.965520,8.674940,-28.152500,-6.168350,-19.003980,8.903550,-15.478860,-5.901440,11.533750,-30.400650,2.825340,-25.950360,-14.180910,-26.270070,-21.194510,-4.585400,-13.134570,-41.475050,-13.940680,-7.833660,-6.760350,-8.030820,-12.451460,-8.452060,-0.855970,-6.056100,-6.320650,6.594920,-6.364290,5.968330,-5.932390,4.318680,0.000000,-3.912880,-13.337590,-5.375890,-2.048670,-6.174260,-3598.060620,1159.690920,3019.691600,-3692.347430,-2331.017040,-166.584530,-323.384800,-369.633510,-51.262280,-128.473680,-3.233400,-246.012940,-110.632430,-508.668440,-360.277490,-352.886160,-161.336700,-540.269210,-260.037840,-418.836890,-46.495790,-105.696060,-236.298020,-227.943000,-387.457340
4950,724.007810,543.228690,599.879440,565.563090,416.097370,589.373140,-843.213150,1168.156330,577.232220,638.738340,445.249430,394.817640,514.423670,544.492760,545.631910,961.701960,597.170810,788.288720,977.588640,803.540950,3.160520,10.469250,1.935780,8.674940,-24.223510,-8.227830,-19.003980,10.509190,-11.549870,-9.830430,12.411030,-31.203470,2.022520,-29.964460,-16.589370,-28.678530,-21.997330,-4.585400,-17.148670,-43.883510,-16.349140,-6.228020,-6.760350,-8.833640,-14.057100,-8.452060,-0.053150,-5.253280,-7.123470,6.594920,-5.561470,4.877550,-11.490800,-6.630000,0.000000,-3.912880,-14.943230,-6.178710,-7.523010,4.942560,-4392.429600,1666.202220,3718.852550,-4571.935300,-2803.747450,-125.363760,-316.396810,-409.199070,-24.023810,-123.106460,46.641450,-241.729160,-114.070000,-559.000870,-339.962450,-402.296340,-147.027430,-532.360780,-277.355620,-468.815740,16.144900,-13.496240,-181.595800,-253.994550,-405.625570
