time,bid,ask
1523,0.00,21.77
1523,0.00,0.00
1523,0.00,21.73
1523,0.00,0.00
1523,0.00,22.82
1523,0.00,0.00
1523,0.00,17.10
1523,0.00,0.00
1523,0.00,17.80
1523,0.00,0.00
1524,0.00,22.21
1524,0.00,0.00
1524,0.00,23.32
1524,0.00,0.00
1524,0.00,22.55
1524,0.00,0.00
1524,0.00,20.84
1524,0.00,0.00
1524,0.00,20.50
1524,0.00,0.00
1524,0.00,21.33
1524,0.00,0.00
1524,0.00,20.37
1525,0.00,0.00
1525,0.00,19.64
1525,0.00,0.00
1525,0.00,21.32
1525,0.00,0.00
1525,0.00,23.61
1525,0.00,0.00
1525,0.00,22.04
1525,0.00,0.00
1525,0.00,21.54
1525,0.00,0.00
1525,0.00,20.97
1525,0.00,0.00
1525,0.00,24.40
1526,0.00,0.00
1526,0.00,19.73
1526,0.00,0.00
1526,0.00,21.61
1526,26.61,0.00
1526,0.00,0.00
1526,0.00,21.34
1526,0.00,0.00
1526,0.00,21.16
1526,0.00,0.00
1527,0.00,17.36
1527,0.00,24.55
1527,0.00,0.00
1527,0.00,20.00
1527,0.00,21.90
1527,0.00,0.00
1527,0.00,22.46
1527,0.00,0.00
1527,0.00,21.02
1527,0.00,0.00
1527,0.00,17.52
1527,0.00,0.00
1527,0.00,17.69
1528,0.00,0.00
1528,0.00,17.32
1528,0.00,19.43
1528,19.39,0.00
1528,0.00,0.00
1528,0.00,25.05
1528,0.00,0.00
1528,0.00,22.45
1528,0.00,0.00
1528,0.00,22.45
1528,0.00,0.00
1528,0.00,18.89
1528,0.00,0.00
1528,0.00,18.89
1528,0.00,0.00
1528,0.00,18.69
1528,0.00,0.00
1528,0.00,28.16
1529,0.00,0.00
1529,0.00,23.48
1529,0.00,0.00
1529,0.00,19.11
1529,0.00,0.00
1529,0.00,22.67
1529,0.00,0.00
1529,0.00,19.03
1530,0.00,0.00
1530,0.00,19.69
1530,0.00,0.00
1530,0.00,22.19
1530,0.00,0.00
1530,0.00,19.48
1530,0.00,0.00
1530,0.00,17.84
1530,0.00,0.00
1531,0.00,23.15
1531,0.00,0.00
1531,0.00,20.44
1531,0.00,0.00
1531,0.00,23.25
1531,0.00,0.00
1531,0.00,22.30
1531,0.00,0.00
1531,0.00,19.13
1532,0.00,0.00
1532,0.00,23.19
1532,22.28,23.19
1532,22.40,22.50
1532,22.42,22.50
1532,22.40,22.50
1532,0.00,22.50
1532,0.00,22.95
1532,0.00,23.19
1532,0.00,0.00
1532,0.00,21.23
1532,0.00,0.00
1532,0.00,19.16
1532,0.00,0.00
1533,0.00,22.26
1533,0.00,23.87
1533,0.00,0.00
1533,0.00,20.44
1533,0.00,0.00
1533,0.00,21.66
1533,0.00,0.00
1533,0.00,18.55
1533,0.00,0.00
1533,0.00,21.46
1533,0.00,0.00
1533,0.00,24.55
1533,0.00,0.00
1533,0.00,22.28
1533,0.00,0.00
1533,0.00,21.82
1533,0.00,0.00
1534,0.00,23.50
1534,0.00,0.00
1534,0.00,22.79
1534,0.00,0.00
1534,0.00,21.88
1534,0.00,0.00
1534,0.00,19.46
1534,0.00,0.00
1534,0.00,21.93
1534,0.00,0.00
1534,0.00,18.30
1534,0.00,0.00
1534,0.00,22.36
1534,0.00,0.00
1535,0.00,22.84
1535,0.00,25.26
1535,0.00,0.00
1535,0.00,23.10
1535,0.00,0.00
1535,0.00,23.01
1535,0.00,0.00
1535,0.00,23.01
1535,0.00,0.00
1535,0.00,21.28
1535,0.00,0.00
1535,0.00,18.21
1535,0.00,0.00
1535,0.00,24.24
1535,0.00,0.00
1536,0.00,20.96
1536,0.00,0.00
1536,0.00,17.94
1536,0.00,0.00
1536,0.00,23.13
1536,0.00,0.00
1536,0.00,23.47
1536,0.00,0.00
1536,0.00,22.25
1536,0.00,0.00
1536,0.00,18.69
1536,0.00,0.00
1536,0.00,18.84
1536,0.00,0.00
1536,0.00,17.17
1536,0.00,0.00
1536,0.00,22.56
1536,0.00,0.00
1536,0.00,23.45
1536,0.00,0.00
1537,0.00,21.75
1537,0.00,0.00
1537,0.00,21.04
1537,0.00,0.00
1537,0.00,20.17
1537,0.00,22.48
1537,0.00,0.00
1537,0.00,18.48
1537,0.00,0.00
1537,0.00,18.48
1537,0.00,0.00
1537,0.00,22.95
1537,0.00,25.12
1538,25.58,0.00
1538,0.00,0.00
1538,0.00,21.58
1538,0.00,0.00
1538,0.00,25.71
1538,0.00,0.00
1538,0.00,21.01
1538,0.00,0.00
1538,0.00,22.14
1538,0.00,0.00
1538,0.00,18.66
1538,0.00,0.00
1538,0.00,21.00
1538,0.00,0.00
1538,0.00,20.13
1538,0.00,0.00
1539,0.00,24.52
1539,0.00,0.00
1539,0.00,23.56
1539,0.00,0.00
1539,0.00,23.18
1539,0.00,0.00
1539,0.00,20.21
1539,0.00,0.00
1539,0.00,16.77
1539,0.00,18.89
1539,0.00,0.00
1539,0.00,22.54
1539,0.00,0.00
1539,0.00,18.30
1539,0.00,0.00
1539,0.00,22.18
1540,0.00,0.00
1540,0.00,22.93
1540,0.00,0.00
1540,0.00,19.09
1540,0.00,0.00
1540,0.00,21.65
1540,0.00,0.00
1540,0.00,23.84
1540,0.00,0.00
1540,0.00,22.83
1540,0.00,0.00
1541,0.00,22.52
1541,0.00,23.54
1541,0.00,0.00
1541,0.00,21.45
1541,20.57,21.45
1541,20.57,0.00
1541,0.00,0.00
1541,0.00,25.19
1541,0.00,0.00
1541,0.00,18.64
1542,0.00,0.00
1542,0.00,22.19
1542,0.00,22.62
1542,0.00,23.68
1542,0.00,0.00
1542,0.00,17.47
1542,0.00,0.00
1543,0.00,24.45
1543,0.00,0.00
1543,0.00,17.55
1543,0.00,0.00
1543,0.00,17.84
1543,0.00,20.97
1543,0.00,0.00
1543,0.00,21.07
1543,0.00,0.00
1543,0.00,19.01
1543,0.00,0.00
1543,0.00,19.13
1544,0.00,0.00
1544,0.00,18.28
1544,0.00,0.00
1544,0.00,23.10
1544,0.00,0.00
1544,0.00,23.00
1544,0.00,0.00
1544,0.00,22.37
1544,0.00,23.00
1544,0.00,22.37
1544,0.00,0.00
1544,0.00,21.31
1544,22.82,25.51
1544,0.00,25.51
1544,0.00,0.00
1545,0.00,18.86
1545,0.00,23.44
1545,0.00,0.00
1545,0.00,22.30
1545,0.00,24.22
1545,0.00,0.00
1545,0.00,19.29
1545,0.00,0.00
1545,0.00,20.39
1545,0.00,22.63
1545,0.00,0.00
1545,0.00,22.30
1545,0.00,0.00
1545,0.00,24.17
1545,0.00,23.44
1545,0.00,24.17
1545,0.00,0.00
1545,0.00,24.17
1545,0.00,0.00
1545,0.00,21.57
1545,0.00,0.00
1546,0.00,24.01
1546,0.00,0.00
1546,0.00,20.60
1546,20.57,22.26
1546,0.00,22.26
1546,0.00,0.00
1546,0.00,23.46
1546,0.00,0.00
1546,0.00,28.08
1546,0.00,0.00
1546,0.00,22.53
1546,0.00,0.00
1546,0.00,22.53
1546,0.00,0.00
1547,0.00,24.84
1547,0.00,0.00
1547,0.00,21.54
1547,0.00,0.00
1547,0.00,23.61
1547,0.00,0.00
1547,0.00,18.62
1547,0.00,0.00
1547,0.00,19.76
1547,0.00,0.00
1548,0.00,21.92
1548,0.00,0.00
1548,0.00,21.36
1548,0.00,22.50
1548,0.00,0.00
1548,0.00,16.28
1548,0.00,23.54
1548,0.00,0.00
1548,0.00,23.97
1548,0.00,0.00
1549,0.00,23.69
1549,0.00,24.04
1549,0.00,0.00
1549,0.00,19.78
1549,0.00,24.04
1549,0.00,23.40
1549,0.00,0.00
1550,0.00,22.47
1550,0.00,22.87
1550,0.00,0.00
1550,0.00,19.92
1550,0.00,0.00
1550,0.00,20.64
1550,0.00,0.00
1551,0.00,22.88
1551,0.00,0.00
1551,0.00,19.41
1551,0.00,0.00
1551,0.00,21.45
1551,0.00,0.00
1551,0.00,21.65
1551,0.00,0.00
1552,0.00,22.23
1552,0.00,0.00
1552,0.00,17.02
1552,0.00,17.95
1552,0.00,0.00
1552,0.00,21.15
1552,0.00,0.00
1552,0.00,19.25
1552,0.00,0.00
1552,0.00,20.99
1552,0.00,23.65
1552,0.00,17.02
1552,0.00,23.65
1552,0.00,0.00
1552,0.00,26.12
1552,0.00,0.00
1553,0.00,24.45
1553,0.00,0.00
1553,0.00,22.90
1553,0.00,0.00
1553,0.00,20.03
1553,0.00,21.65
1553,0.00,0.00
1553,0.00,20.87
1553,0.00,21.22
1553,0.00,0.00
1553,0.00,21.22
1553,0.00,0.00
1554,0.00,23.75
1554,0.00,0.00
1554,0.00,19.60
1554,0.00,0.00
1554,0.00,23.09
1554,0.00,0.00
1554,0.00,21.65
1554,0.00,0.00
1555,0.00,16.14
1555,0.00,19.64
1555,0.00,0.00
1555,22.76,0.00
1555,21.98,23.12
1555,21.98,0.00
1555,0.00,0.00
1555,0.00,18.20
1555,19.00,23.76
1555,19.00,0.00
1555,0.00,0.00
1555,0.00,23.64
1555,0.00,0.00
1555,0.00,18.13
1555,19.23,21.20
1555,0.00,21.20
1555,0.00,0.00
1555,0.00,22.09
1555,0.00,0.00
1556,0.00,21.55
1556,0.00,0.00
1556,0.00,21.60
1556,21.38,21.61
1556,21.26,21.61
1556,0.00,21.61
1556,0.00,0.00
1557,0.00,16.42
1557,0.00,21.23
1557,0.00,0.00
1557,0.00,19.55
1557,0.00,20.14
1557,0.00,24.15
1557,0.00,0.00
1557,0.00,23.91
1557,0.00,0.00
1557,0.00,23.73
1557,0.00,0.00
1557,0.00,23.73
1557,0.00,0.00
1558,0.00,22.79
1558,0.00,0.00
1558,0.00,21.55
1558,0.00,19.66
1558,0.00,21.55
1558,0.00,0.00
1558,0.00,16.37
1558,0.00,22.68
1558,0.00,25.46
1558,0.00,0.00
1559,0.00,23.32
1559,0.00,0.00
1559,0.00,20.05
1559,0.00,20.22
1559,0.00,0.00
1559,0.00,23.79
1559,0.00,23.95
1559,0.00,0.00
1559,0.00,23.32
1559,0.00,0.00
1559,0.00,20.87
1559,0.00,0.00
1559,0.00,21.93
1559,0.00,0.00
1560,0.00,22.46
1560,0.00,0.00
1560,0.00,23.23
1560,0.00,0.00
1560,0.00,21.94
1560,0.00,0.00
1560,0.00,21.03
1560,0.00,0.00
1560,0.00,22.93
1560,0.00,0.00
1560,0.00,22.92
1560,0.00,0.00
1560,0.00,24.95
1560,0.00,0.00
1561,0.00,21.89
1561,0.00,0.00
1561,0.00,18.13
1561,0.00,0.00
1561,0.00,21.36
1561,0.00,22.97
1561,0.00,0.00
1562,0.00,20.70
1562,0.00,0.00
1562,0.00,19.66
1562,20.07,0.00
1562,20.07,22.97
1562,20.07,22.66
1562,20.07,22.97
1562,20.07,26.17
1562,0.00,26.17
1562,0.00,0.00
1562,0.00,21.83
1562,0.00,0.00
1563,0.00,13.16
1563,0.00,0.00
1563,0.00,23.57
1563,0.00,0.00
1563,0.00,19.73
1563,0.00,20.44
1563,0.00,20.82
1563,22.90,0.00
1563,0.00,0.00
1563,0.00,18.25
1563,0.00,21.68
1563,0.00,0.00
1564,0.00,20.32
1564,0.00,21.06
1564,0.00,0.00
1564,0.00,23.91
1564,0.00,0.00
1564,0.00,18.07
1564,0.00,25.26
1564,0.00,0.00
1564,0.00,20.44
1564,0.00,0.00
1565,0.00,23.89
1565,0.00,0.00
1565,0.00,21.47
1565,0.00,21.95
1565,0.00,0.00
1565,0.00,22.26
1565,0.00,0.00
1565,0.00,20.89
1565,0.00,0.00
1565,0.00,24.57
1565,0.00,25.73
1565,0.00,0.00
1566,0.00,22.18
1566,0.00,0.00
1566,0.00,20.63
1566,0.00,0.00
1566,0.00,24.20
1566,0.00,0.00
1567,0.00,22.63
1567,0.00,0.00
1567,0.00,18.82
1567,0.00,0.00
1567,0.00,20.75
1567,0.00,21.12
1567,0.00,0.00
1567,0.00,19.28
1567,0.00,0.00
1567,0.00,21.04
1568,0.00,0.00
1568,22.47,0.00
1568,0.00,0.00
1568,0.00,21.67
1568,0.00,0.00
1568,0.00,22.11
1568,0.00,0.00
1568,0.00,20.77
1568,0.00,19.71
1568,0.00,20.77
1568,0.00,22.10
1568,0.00,24.48
1568,0.00,0.00
1568,0.00,24.46
1568,0.00,0.00
1569,0.00,24.46
1569,0.00,0.00
1569,0.00,20.96
1569,23.78,24.70
1569,0.00,24.70
1569,0.00,0.00
1569,0.00,23.14
1569,0.00,0.00
1569,0.00,22.32
1569,0.00,0.00
1569,0.00,18.05
1569,0.00,0.00
1570,0.00,19.89
1570,0.00,0.00
1570,0.00,20.14
1570,0.00,20.85
1570,0.00,23.39
1570,0.00,0.00
1570,0.00,22.16
1570,0.00,0.00
1570,0.00,21.78
1570,0.00,22.81
1570,0.00,0.00
1571,0.00,20.26
1571,0.00,23.57
1571,0.00,0.00
1571,0.00,17.86
1571,0.00,0.00
1571,0.00,23.57
1571,0.00,0.00
1572,0.00,14.22
1572,0.00,0.00
1572,0.00,27.73
1572,0.00,0.00
1572,0.00,20.75
1572,0.00,0.00
1573,0.00,17.22
1573,0.00,0.00
1573,0.00,18.01
1573,0.00,20.00
1573,0.00,0.00
1573,0.00,20.94
1573,23.29,0.00
1573,0.00,0.00
1573,0.00,21.14
1573,0.00,0.00
1573,0.00,19.84
1573,0.00,0.00
1573,0.00,23.88
1573,0.00,0.00
1573,0.00,21.44
1573,0.00,0.00
1574,0.00,21.33
1574,0.00,0.00
1574,0.00,22.61
1574,0.00,0.00
1574,0.00,21.21
1574,0.00,0.00
1574,0.00,18.45
1574,0.00,0.00
1574,0.00,21.86
1574,0.00,0.00
1575,0.00,19.72
1575,20.48,0.00
1575,0.00,0.00
1575,0.00,20.25
1575,19.84,27.37
1575,0.00,27.37
1575,0.00,0.00
1575,0.00,23.42
1575,0.00,23.87
1576,0.00,0.00
1576,0.00,21.67
1576,0.00,21.83
1576,0.00,0.00
1576,0.00,20.68
1576,0.00,0.00
1576,0.00,22.67
1576,0.00,24.80
1577,0.00,0.00
1577,0.00,21.80
1577,22.46,0.00
1577,0.00,0.00
1577,0.00,18.04
1577,0.00,0.00
1577,0.00,20.89
1577,0.00,21.74
1577,0.00,23.96
1577,0.00,0.00
1577,0.00,21.30
1577,0.00,0.00
1577,0.00,23.48
1577,0.00,0.00
1577,0.00,21.17
1577,0.00,0.00
1578,0.00,17.91
1578,0.00,0.00
1578,0.00,22.54
1578,25.31,0.00
1578,0.00,0.00
1578,0.00,18.50
1578,0.00,0.00
1578,0.00,22.10
1578,0.00,0.00
1578,0.00,20.29
1578,0.00,0.00
1578,0.00,22.58
1578,0.00,0.00
1578,0.00,19.28
1578,0.00,0.00
1579,0.00,23.41
1579,0.00,23.57
1579,0.00,0.00
1579,0.00,21.94
1579,0.00,22.55
1579,0.00,23.66
1579,0.00,22.55
1579,0.00,23.66
1579,0.00,0.00
1579,0.00,18.11
1579,0.00,0.00
1580,0.00,19.79
1580,0.00,0.00
1580,0.00,17.71
1580,0.00,0.00
1580,0.00,22.29
1580,0.00,0.00
1580,0.00,24.50
1580,0.00,0.00
1580,0.00,24.50
1580,0.00,0.00
1580,0.00,21.77
1580,0.00,0.00
1580,0.00,18.23
1580,0.00,0.00
1581,0.00,19.94
1581,0.00,20.80
1581,21.77,0.00
1581,0.00,0.00
1581,0.00,21.57
1581,0.00,0.00
1581,0.00,21.70
1581,0.00,21.88
1581,0.00,23.05
1581,0.00,0.00
1581,0.00,23.71
1581,0.00,0.00
1581,0.00,24.61
1581,0.00,0.00
1581,0.00,24.25
1581,0.00,0.00
1582,0.00,17.88
1582,0.00,23.41
1582,0.00,0.00
1582,0.00,23.54
1582,0.00,0.00
1582,0.00,24.26
1582,0.00,0.00
1583,0.00,16.80
1583,0.00,18.23
1583,0.00,0.00
1583,0.00,22.50
1583,0.00,0.00
1583,0.00,19.00
1583,0.00,24.43
1583,0.00,0.00
1583,0.00,21.41
1583,0.00,0.00
1583,0.00,18.88
1583,0.00,0.00
1584,0.00,22.24
1584,0.00,24.64
1584,0.00,0.00
1584,0.00,23.84
1584,0.00,0.00
1584,0.00,20.22
1584,0.00,21.65
1584,0.00,0.00
1584,0.00,22.54
1584,0.00,0.00
1584,0.00,24.10
1584,0.00,0.00
1584,0.00,23.08
1584,0.00,0.00
1585,0.00,23.87
1585,0.00,0.00
1585,0.00,20.63
1585,0.00,0.00
1585,0.00,19.66
1585,0.00,23.76
1585,0.00,0.00
1585,0.00,21.25
1585,0.00,0.00
1585,0.00,28.15
1585,0.00,0.00
1585,0.00,20.54
1585,0.00,0.00
1586,0.00,20.50
1586,0.00,0.00
1586,0.00,17.75
1586,0.00,18.34
1586,0.00,0.00
1586,0.00,19.98
1586,0.00,0.00
1586,0.00,23.12
1586,0.00,0.00
1586,0.00,13.32
1586,0.00,23.09
1586,0.00,0.00
1586,0.00,19.82
1586,0.00,0.00
1586,0.00,17.55
1586,0.00,0.00
1586,0.00,20.85
1587,0.00,0.00
1587,0.00,22.85
1587,0.00,0.00
1587,0.00,12.70
1587,0.00,0.00
1587,0.00,18.92
1587,0.00,0.00
1587,0.00,24.17
1587,0.00,0.00
1587,0.00,24.17
1587,0.00,0.00
1587,0.00,21.51
1587,0.00,0.00
1587,0.00,26.22
1587,0.00,0.00
1587,0.00,19.97
1587,0.00,0.00
1588,0.00,18.32
1588,0.00,0.00
1588,0.00,20.89
1588,0.00,0.00
1588,0.00,16.30
1588,0.00,21.96
1588,21.77,0.00
1588,0.00,0.00
1588,0.00,21.64
1588,0.00,21.96
1588,0.00,21.64
1588,0.00,0.00
1588,0.00,17.89
1588,0.00,0.00
1588,0.00,20.38
1588,0.00,0.00
1589,0.00,20.02
1589,0.00,0.00
1589,0.00,20.20
1589,20.44,21.11
1589,20.72,21.11
1589,20.72,20.95
1589,20.72,21.11
1589,20.72,20.95
1589,20.44,21.11
1589,20.72,21.11
1589,0.00,21.11
1589,0.00,0.00
1590,0.00,19.80
1590,0.00,0.00
1590,0.00,21.52
1590,0.00,0.00
1590,0.00,17.12
1590,0.00,20.89
1590,0.00,24.11
1590,0.00,0.00
1590,0.00,23.44
1590,0.00,24.21
1590,0.00,0.00
1591,0.00,16.16
1591,0.00,0.00
1591,0.00,18.21
1591,0.00,0.00
1591,0.00,21.00
1591,0.00,0.00
1591,0.00,22.04
1591,0.00,0.00
1591,0.00,17.98
1591,0.00,0.00
1591,0.00,21.37
1591,0.00,0.00
1592,0.00,20.03
1592,0.00,0.00
1592,0.00,17.78
1592,20.59,22.83
1592,20.59,23.41
1592,0.00,23.41
1592,0.00,21.32
1592,0.00,23.41
1592,0.00,0.00
1592,0.00,21.33
1592,0.00,0.00
1593,0.00,19.51
1593,0.00,0.00
1593,0.00,22.24
1593,0.00,0.00
1593,0.00,19.39
1593,0.00,0.00
1593,0.00,21.30
1593,0.00,18.52
1593,0.00,0.00
1593,0.00,20.10
1593,0.00,24.78
1593,0.00,0.00
1593,0.00,23.49
1593,0.00,0.00
1593,0.00,21.58
1593,0.00,0.00
1593,0.00,23.01
1594,0.00,0.00
1594,0.00,22.87
1594,0.00,0.00
1594,0.00,20.73
1594,0.00,21.66
1594,0.00,0.00
1594,0.00,21.66
1594,0.00,25.39
1594,0.00,0.00
1594,0.00,20.23
1594,0.00,0.00
1595,0.00,19.47
1595,0.00,0.00
1595,0.00,18.30
1595,0.00,0.00
1595,24.45,0.00
1595,0.00,0.00
1595,0.00,23.89
1595,0.00,0.00
1595,0.00,18.55
1595,0.00,0.00
1595,0.00,20.01
1595,0.00,0.00
1595,0.00,22.43
1595,0.00,0.00
1595,0.00,20.16
1595,0.00,0.00
1596,0.00,23.77
1596,0.00,0.00
1596,0.00,16.23
1596,0.00,21.09
1596,0.00,0.00
1596,0.00,23.91
1596,0.00,0.00
1596,0.00,19.52
1596,0.00,0.00
1596,0.00,19.52
1596,0.00,0.00
1596,0.00,19.52
1596,0.00,0.00
1596,0.00,19.20
1596,0.00,0.00
1596,0.00,22.13
1596,0.00,0.00
1596,0.00,20.37
1597,0.00,0.00
1597,0.00,24.36
1597,0.00,0.00
1597,0.00,22.95
1597,0.00,0.00
1597,0.00,20.28
1597,0.00,0.00
1597,0.00,21.44
1597,0.00,0.00
1597,0.00,21.44
1597,0.00,0.00
1597,0.00,21.32
1597,0.00,0.00
1597,0.00,22.74
1597,0.00,0.00
1598,0.00,16.45
1598,0.00,0.00
1598,0.00,20.59
1598,0.00,22.66
1598,0.00,0.00
1598,0.00,19.68
1598,0.00,0.00
1598,0.00,18.14
1598,0.00,0.00
1598,0.00,18.70
1598,0.00,0.00
1599,0.00,19.35
1599,0.00,21.23
1599,0.00,0.00
1599,0.00,19.55
1599,0.00,0.00
1599,22.43,0.00
1599,0.00,0.00
1599,0.00,20.92
1599,0.00,25.62
1599,0.00,0.00
1599,0.00,19.17
1599,0.00,0.00
1600,0.00,19.46
1600,0.00,19.48
1600,0.00,0.00
1600,0.00,22.64
1600,0.00,23.19
1600,0.00,0.00
1600,0.00,17.26
1600,0.00,0.00
1600,0.00,22.61
1600,0.00,0.00
1600,0.00,23.12
1600,0.00,0.00
1600,0.00,23.25
1601,0.00,0.00
1601,0.00,19.60
1601,0.00,0.00
1601,0.00,22.53
1601,0.00,0.00
1601,0.00,20.28
1601,0.00,0.00
1601,0.00,25.60
1601,0.00,0.00
1601,0.00,20.17
1601,0.00,0.00
1602,0.00,21.58
1602,0.00,0.00
1602,0.00,18.34
1602,0.00,0.00
1602,0.00,22.65
1602,0.00,0.00
1602,0.00,20.30
1602,0.00,0.00
1602,0.00,17.25
1602,0.00,20.80
1602,0.00,0.00
1602,0.00,22.17
1602,0.00,0.00
1602,0.00,22.54
1602,0.00,23.21
1602,0.00,0.00
1603,0.00,19.60
1603,0.00,0.00
1603,0.00,22.28
1603,0.00,0.00
1603,0.00,19.72
1603,0.00,0.00
1603,0.00,21.68
1603,0.00,0.00
1603,0.00,21.36
1603,0.00,0.00
1603,0.00,20.82
1603,0.00,0.00
1604,0.00,21.55
1604,0.00,22.69
1604,0.00,24.01
1604,0.00,0.00
1604,0.00,19.55
1604,0.00,0.00
1604,0.00,25.36
1604,0.00,0.00
1605,0.00,20.02
1605,21.74,0.00
1605,0.00,0.00
1605,0.00,21.17
1605,0.00,21.88
1605,0.00,0.00
1605,0.00,20.68
1605,0.00,0.00
1605,0.00,19.73
1605,0.00,0.00
1606,0.00,25.15
1606,0.00,0.00
1606,0.00,19.01
1606,0.00,21.54
1606,0.00,22.15
1606,0.00,0.00
1606,0.00,17.41
1606,0.00,0.00
1606,0.00,22.25
1606,22.95,0.00
1606,0.00,0.00
1606,0.00,21.32
1606,0.00,0.00
1606,0.00,21.29
1606,0.00,0.00
1606,0.00,19.77
1606,0.00,0.00
1607,0.00,21.22
1607,0.00,22.04
1607,0.00,0.00
1607,0.00,19.98
1607,0.00,0.00
1607,0.00,20.12
1607,0.00,0.00
1607,0.00,18.54
1607,0.00,0.00
1608,0.00,19.30
1608,0.00,0.00
1608,0.00,20.84
1608,20.55,20.84
1608,20.55,20.71
1608,20.55,0.00
1608,0.00,0.00
1608,0.00,19.92
1608,0.00,0.00
1608,0.00,22.27
1608,0.00,0.00
1609,0.00,21.40
1609,21.21,0.00
1609,0.00,0.00
1609,0.00,25.44
1609,0.00,0.00
1609,0.00,22.28
1609,0.00,0.00
1609,0.00,21.34
1609,0.00,0.00
1609,0.00,21.16
1609,21.13,21.16
1609,0.00,21.16
1609,0.00,0.00
1609,0.00,19.43
1609,0.00,0.00
1609,0.00,22.91
1609,0.00,0.00
1610,0.00,19.48
1610,0.00,0.00
1610,0.00,21.92
1610,0.00,0.00
1610,0.00,17.82
1610,0.00,0.00
1610,0.00,21.02
1610,23.81,0.00
1610,0.00,0.00
1610,0.00,21.28
1610,0.00,0.00
1610,0.00,20.60
1610,0.00,0.00
1610,0.00,22.50
1610,0.00,0.00
1611,0.00,21.45
1611,0.00,22.48
1611,0.00,0.00
1611,0.00,23.34
1611,0.00,0.00
1611,0.00,22.30
1611,0.00,0.00
1611,0.00,21.61
1611,0.00,0.00
1611,0.00,22.36
1611,0.00,0.00
1612,0.00,21.55
1612,0.00,0.00
1612,0.00,19.34
1612,0.00,20.02
1612,0.00,0.00
1612,0.00,24.14
1612,0.00,0.00
1612,0.00,20.02
1612,0.00,0.00
1612,0.00,20.92
1612,0.00,0.00
1612,0.00,23.87
1612,0.00,0.00
1613,0.00,22.24
1613,0.00,0.00
1613,0.00,16.64
1613,0.00,0.00
1613,0.00,17.32
1613,0.00,24.10
1613,0.00,0.00
1613,0.00,22.91
1613,0.00,0.00
1613,0.00,24.86
1613,0.00,0.00
1613,0.00,20.80
1613,0.00,0.00
1613,0.00,21.03
1613,0.00,0.00
1613,0.00,19.82
1613,0.00,0.00
1613,0.00,21.88
1614,22.45,0.00
1614,0.00,0.00
1614,0.00,22.13
1614,0.00,0.00
1614,0.00,17.71
1614,0.00,0.00
1614,0.00,18.64
1614,0.00,0.00
1614,0.00,25.33
1614,0.00,0.00
1615,0.00,20.72
1615,0.00,0.00
1615,0.00,19.78
1615,0.00,0.00
1615,0.00,17.98
1615,21.24,0.00
1615,0.00,0.00
1615,0.00,21.67
1615,0.00,22.40
1615,0.00,23.34
1615,0.00,0.00
1615,0.00,20.70
1615,0.00,0.00
1615,0.00,23.99
1615,0.00,0.00
1616,0.00,19.34
1616,0.00,0.00
1616,0.00,19.07
1616,0.00,0.00
1616,0.00,24.23
1616,0.00,0.00
1616,0.00,23.82
1616,0.00,0.00
1616,0.00,19.44
1616,0.00,0.00
1616,0.00,19.19
1616,0.00,0.00
1616,0.00,22.04
1616,0.00,0.00
1617,0.00,18.85
1617,0.00,22.19
1617,0.00,22.47
1617,0.00,0.00
1617,0.00,18.50
1617,0.00,0.00
1617,0.00,18.84
1617,0.00,0.00
1617,0.00,20.35
1617,0.00,0.00
1617,0.00,21.13
1617,0.00,0.00
1617,0.00,21.65
1617,0.00,0.00
1617,0.00,23.23
1617,0.00,0.00
1617,0.00,19.42
1618,0.00,0.00
1618,0.00,24.57
1618,0.00,22.88
1618,0.00,24.57
1618,0.00,0.00
1618,0.00,21.94
1618,0.00,0.00
1618,0.00,19.77
1618,0.00,0.00
1618,0.00,22.72
1618,0.00,0.00
1619,0.00,21.11
1619,0.00,0.00
1619,0.00,18.72
1619,0.00,0.00
1619,0.00,16.68
1619,0.00,0.00
1619,0.00,25.82
1619,0.00,0.00
1619,0.00,20.43
1619,0.00,23.49
1620,0.00,0.00
1620,0.00,23.37
1620,0.00,0.00
1620,0.00,22.48
1620,0.00,0.00
1620,0.00,24.43
1620,0.00,0.00
1620,0.00,20.05
1620,0.00,21.47
1620,0.00,0.00
1620,0.00,21.95
1620,0.00,0.00
1620,0.00,24.42
1620,0.00,0.00
1620,0.00,19.26
1620,0.00,0.00
1620,0.00,22.14
1620,0.00,0.00
1621,0.00,20.35
1621,22.02,24.31
1621,22.02,24.65
1621,23.73,24.65
1621,0.00,0.00
1621,0.00,21.35
1621,0.00,0.00
1621,0.00,22.48
1621,0.00,0.00
1621,0.00,24.24
1621,0.00,0.00
1622,0.00,17.66
1622,0.00,0.00
1622,0.00,22.25
1622,0.00,0.00
1622,0.00,20.88
1622,0.00,0.00
1622,0.00,18.29
1622,0.00,19.21
1622,0.00,0.00
1622,0.00,16.92
1622,0.00,0.00
1622,0.00,20.80
1622,0.00,0.00
1623,0.00,19.48
1623,0.00,22.55
1623,0.00,0.00
1623,0.00,23.10
1623,0.00,0.00
1623,0.00,17.97
1623,0.00,0.00
1623,0.00,20.30
1623,0.00,0.00
1623,0.00,21.55
1623,0.00,0.00
1624,0.00,19.53
1624,0.00,0.00
1624,0.00,21.07
1624,0.00,21.71
1624,0.00,0.00
1624,0.00,18.03
1624,0.00,0.00
1624,0.00,19.43
1624,0.00,0.00
1624,0.00,24.31
